session_id,account,device_fingerprint,ip,login_result,timestamp,password_reset_flag
SES001277,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-23T17:41:34,False
SES000342,ACC-G0046,DFP-BG-0046,10.65.132.3,success,2026-05-23T17:43:38,False
SES000479,ACC-G0070,DFP-BG-0070,10.171.92.174,success,2026-05-23T17:50:00,False
SES001550,ACC-X008,DFP-STEALTH-07,192.0.2.47,success,2026-05-23T18:07:00,False
SES000438,ACC-G0062,DFP-BG-0062,10.177.188.84,success,2026-05-23T19:16:46,False
SES000689,ACC-G0102,DFP-BG-0102,10.71.53.83,success,2026-05-23T19:16:56,False
SES000853,ACC-G0127,DFP-BG-0127,10.11.114.211,success,2026-05-23T19:37:30,False
SES000645,ACC-G0096,DFP-BG-0096,10.70.112.22,success,2026-05-23T20:17:17,False
SES000117,ACC-G0012,DFP-BG-0012,10.19.5.65,success,2026-05-23T20:20:42,False
SES000266,ACC-G0034,DFP-BG-0034,10.244.110.127,success,2026-05-23T21:03:51,False
SES000423,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-23T21:18:02,False
SES000499,ACC-G0073,DFP-BG-0073,10.71.150.118,success,2026-05-23T21:23:03,False
SES000255,ACC-G0032,DFP-BG-0032,10.223.119.58,success,2026-05-24T00:03:37,False
SES001021,ACC-G0154,DFP-BG-0154,10.133.27.69,success,2026-05-24T04:24:05,False
SES001279,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-24T06:51:25,False
SES000824,ACC-G0123,DFP-BG-0123,10.235.71.72,success,2026-05-24T08:06:42,False
SES001386,ACC-G0208,DFP-BG-0208,10.167.251.73,success,2026-05-24T08:21:04,False
SES001284,ACC-G0193,DFP-BG-0193,10.225.219.202,success,2026-05-24T08:26:42,False
SES000072,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-24T09:14:33,False
SES000970,ACC-G0147,DFP-BG-0147,10.24.218.74,success,2026-05-24T09:33:17,False
SES001016,ACC-G0154,DFP-BG-0154,10.133.27.69,success,2026-05-24T09:40:52,False
SES000875,ACC-G0131,DFP-BG-0131,10.218.70.30,success,2026-05-24T10:03:04,False
SES000654,ACC-G0097,DFP-BG-0097,10.221.228.109,success,2026-05-24T10:20:39,False
SES000679,ACC-G0101,DFP-BG-0101,10.35.240.25,success,2026-05-24T10:20:48,False
SES000189,ACC-G0023,DFP-BG-0023,10.29.197.238,success,2026-05-24T10:30:02,False
SES000244,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-24T10:30:57,False
SES001220,ACC-G0184,DFP-BG-0184,10.216.205.6,success,2026-05-24T10:41:47,False
SES000274,ACC-G0035,DFP-BG-0035,10.81.11.141,success,2026-05-24T10:44:59,False
SES001450,ACC-R008,DFP-BG-R008,10.207.231.55,success,2026-05-24T10:49:32,False
SES001345,ACC-G0203,DFP-BG-0203,10.80.98.197,success,2026-05-24T10:59:16,False
SES001054,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-24T11:09:02,False
SES000116,ACC-G0011,DFP-BG-0011,10.34.111.233,success,2026-05-24T11:12:25,False
SES001044,ACC-G0158,DFP-BG-0158,10.125.195.5,success,2026-05-24T11:23:48,False
SES000738,ACC-G0110,DFP-BG-0110,10.8.148.214,success,2026-05-24T11:31:47,False
SES001261,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-24T12:01:20,False
SES000686,ACC-G0102,DFP-BG-0102,10.71.53.83,success,2026-05-24T12:10:05,False
SES000105,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-24T12:24:58,False
SES000118,ACC-G0012,DFP-BG-0012,10.19.5.65,success,2026-05-24T12:29:04,False
SES000200,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-24T12:56:59,False
SES001428,ACC-R004,DFP-BG-R004,10.164.14.201,success,2026-05-24T13:10:06,False
SES000396,ACC-G0054,DFP-BG-0054,10.58.134.180,success,2026-05-24T13:11:12,False
SES000066,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-24T13:16:00,False
SES000504,ACC-G0074,DFP-BG-0074,10.54.37.123,success,2026-05-24T13:19:30,False
SES000414,ACC-G0057,DFP-BG-0057,10.6.66.85,success,2026-05-24T14:02:37,False
SES001358,ACC-G0205,DFP-BG-0205,10.102.110.159,success,2026-05-24T14:02:49,False
SES000888,ACC-G0133,DFP-BG-0133,10.182.112.114,success,2026-05-24T14:07:23,False
SES000535,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-24T14:33:59,False
SES001264,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-24T14:50:41,False
SES001414,ACC-R002,DFP-BG-R002,10.199.241.5,success,2026-05-24T15:20:02,False
SES001197,ACC-G0179,DFP-BG-0179,10.83.203.175,success,2026-05-24T15:38:51,False
SES000580,ACC-G0085,DFP-BG-0085,10.219.175.247,success,2026-05-24T15:39:09,False
SES001217,ACC-G0183,DFP-BG-0183,10.140.176.249,success,2026-05-24T15:56:06,False
SES000648,ACC-G0096,DFP-BG-0096,10.70.112.22,success,2026-05-24T17:27:32,False
SES000425,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-24T17:31:43,False
SES000410,ACC-G0057,DFP-BG-0057,10.6.66.85,success,2026-05-24T17:47:49,False
SES000627,ACC-G0093,DFP-BG-0093,10.78.14.159,success,2026-05-24T17:50:24,False
SES000963,ACC-G0145,DFP-BG-0145,10.150.60.87,success,2026-05-24T17:58:52,False
SES000889,ACC-G0133,DFP-BG-0133,10.182.112.114,success,2026-05-24T18:09:02,False
SES000961,ACC-G0145,DFP-BG-0145,10.150.60.87,success,2026-05-24T18:18:48,False
SES000699,ACC-G0104,DFP-BG-0104,10.180.124.169,success,2026-05-24T18:44:04,False
SES000201,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-24T19:06:40,False
SES000156,ACC-G0018,DFP-BG-0018,10.192.104.165,success,2026-05-24T19:08:17,False
SES001372,ACC-G0206,DFP-BG-0206,10.37.166.251,success,2026-05-24T19:11:20,False
SES001267,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-24T19:11:30,False
SES001326,ACC-G0200,DFP-BG-0200,10.249.153.146,success,2026-05-24T19:49:41,False
SES001426,ACC-R004,DFP-BG-R004,10.164.14.201,success,2026-05-24T19:58:26,False
SES000717,ACC-G0106,DFP-BG-0106,10.136.14.122,success,2026-05-24T20:12:18,False
SES000253,ACC-G0032,DFP-BG-0032,10.223.119.58,success,2026-05-24T20:36:23,False
SES001067,ACC-G0161,DFP-BG-0161,10.151.60.112,success,2026-05-24T20:43:17,False
SES000386,ACC-G0052,DFP-BG-0052,10.222.2.92,success,2026-05-24T20:53:52,False
SES000792,ACC-G0118,DFP-BG-0118,10.28.138.213,success,2026-05-24T21:08:14,False
SES001121,ACC-G0169,DFP-BG-0169,10.162.86.232,success,2026-05-24T21:33:00,False
SES000841,ACC-G0125,DFP-BG-0125,10.146.115.52,success,2026-05-24T21:46:41,False
SES000855,ACC-G0128,DFP-BG-0128,10.134.15.9,success,2026-05-25T06:13:35,False
SES001196,ACC-G0179,DFP-BG-0179,10.83.203.175,success,2026-05-25T06:27:16,False
SES000737,ACC-G0110,DFP-BG-0110,10.8.148.214,success,2026-05-25T07:19:51,False
SES000195,ACC-G0023,DFP-BG-0023,10.29.197.238,success,2026-05-25T07:45:58,False
SES001397,ACC-G0210,DFP-BG-0210,10.78.96.198,success,2026-05-25T08:22:04,False
SES000013,ACC-E002,DFP-BG-E002,10.215.246.186,success,2026-05-25T08:30:19,False
SES001290,ACC-G0195,DFP-BG-0195,10.132.140.153,success,2026-05-25T08:33:18,False
SES001166,ACC-G0175,DFP-BG-0175,10.153.101.244,success,2026-05-25T08:42:21,False
SES000643,ACC-G0095,DFP-BG-0095,10.91.16.31,success,2026-05-25T08:55:23,False
SES000951,ACC-G0143,DFP-BG-0143,10.64.125.199,success,2026-05-25T09:11:56,False
SES001338,ACC-G0202,DFP-BG-0202,10.93.99.200,success,2026-05-25T09:19:32,False
SES000270,ACC-G0034,DFP-BG-0034,10.244.110.127,success,2026-05-25T09:31:46,False
SES000304,ACC-G0039,DFP-BG-0039,10.10.201.143,success,2026-05-25T09:42:57,False
SES000503,ACC-G0074,DFP-BG-0074,10.54.37.123,success,2026-05-25T09:47:08,False
SES000628,ACC-G0093,DFP-BG-0093,10.78.14.159,success,2026-05-25T10:03:17,False
SES001288,ACC-G0194,DFP-BG-0194,10.247.107.68,success,2026-05-25T10:18:44,False
SES000067,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-25T10:52:22,False
SES000273,ACC-G0035,DFP-BG-0035,10.81.11.141,success,2026-05-25T11:04:33,False
SES001252,ACC-G0188,DFP-BG-0188,10.251.120.97,success,2026-05-25T11:06:42,False
SES000868,ACC-G0130,DFP-BG-0130,10.220.244.78,success,2026-05-25T11:08:27,False
SES001400,ACC-P001,DFP-BG-P001,10.217.138.60,success,2026-05-25T11:08:56,False
SES000484,ACC-G0071,DFP-BG-0071,10.228.244.209,success,2026-05-25T11:20:31,False
SES001392,ACC-G0209,DFP-BG-0209,10.93.173.117,success,2026-05-25T11:29:41,False
SES000428,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-25T11:38:17,False
SES001200,ACC-G0180,DFP-BG-0180,10.230.190.200,success,2026-05-25T11:43:05,False
SES000536,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-25T11:50:08,False
SES001485,ACC-M003,DFP-7A31-MULE-SHARED,203.0.113.44,success,2026-05-25T12:00:00,False
SES001328,ACC-G0200,DFP-BG-0200,10.249.153.146,success,2026-05-25T12:00:16,False
SES000186,ACC-G0022,DFP-BG-0022,10.191.251.104,success,2026-05-25T12:16:49,False
SES001336,ACC-G0201,DFP-BG-0201,10.208.138.127,success,2026-05-25T12:19:06,False
SES000602,ACC-G0090,DFP-BG-0090,10.148.215.55,success,2026-05-25T12:24:07,False
SES000546,ACC-G0080,DFP-BG-0080,10.34.143.148,success,2026-05-25T12:30:16,False
SES001349,ACC-G0204,DFP-BG-0204,10.157.217.145,success,2026-05-25T12:48:25,False
SES001053,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-25T13:26:19,False
SES001124,ACC-G0169,DFP-BG-0169,10.162.86.232,success,2026-05-25T13:46:17,False
SES001320,ACC-G0199,DFP-BG-0199,10.32.67.134,success,2026-05-25T14:29:06,False
SES001057,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-25T14:31:34,False
SES001453,ACC-R008,DFP-BG-R008,10.207.231.55,success,2026-05-25T14:42:06,False
SES000443,ACC-G0063,DFP-BG-0063,10.143.90.66,success,2026-05-25T14:46:47,False
SES000899,ACC-G0135,DFP-BG-0135,10.16.178.240,success,2026-05-25T14:48:01,False
SES000619,ACC-G0092,DFP-BG-0092,10.199.88.104,success,2026-05-25T15:16:53,False
SES000079,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-25T15:19:20,False
SES001019,ACC-G0154,DFP-BG-0154,10.133.27.69,success,2026-05-25T15:39:39,False
SES000697,ACC-G0103,DFP-BG-0103,10.211.228.172,success,2026-05-25T16:14:05,False
SES000534,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-25T16:32:33,False
SES000205,ACC-G0025,DFP-BG-0025,10.203.157.2,success,2026-05-25T16:33:26,False
SES000490,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-25T16:47:14,False
SES001387,ACC-G0209,DFP-BG-0209,10.93.173.117,success,2026-05-25T16:52:27,False
SES001022,ACC-G0154,DFP-BG-0154,10.133.27.69,success,2026-05-25T16:58:22,False
SES000227,ACC-G0028,DFP-BG-0028,10.122.184.171,success,2026-05-25T17:23:28,False
SES000385,ACC-G0052,DFP-BG-0052,10.222.2.92,success,2026-05-25T17:25:32,False
SES000112,ACC-G0011,DFP-BG-0011,10.34.111.233,success,2026-05-25T17:26:28,False
SES001006,ACC-G0152,DFP-BG-0152,10.120.178.124,success,2026-05-25T17:26:28,False
SES001249,ACC-G0188,DFP-BG-0188,10.251.120.97,success,2026-05-25T17:47:25,False
SES001087,ACC-G0163,DFP-BG-0163,10.188.206.240,success,2026-05-25T18:38:17,False
SES000733,ACC-G0109,DFP-BG-0109,10.35.85.48,success,2026-05-25T18:38:22,False
SES000458,ACC-G0066,DFP-BG-0066,10.10.56.212,success,2026-05-25T18:59:02,False
SES000146,ACC-G0017,DFP-BG-0017,10.68.170.45,success,2026-05-25T19:20:54,False
SES000547,ACC-G0080,DFP-BG-0080,10.34.143.148,success,2026-05-25T19:41:59,False
SES001245,ACC-G0187,DFP-BG-0187,10.40.249.144,success,2026-05-25T22:35:47,False
SES000934,ACC-G0141,DFP-BG-0141,10.176.110.97,success,2026-05-25T23:05:04,False
SES000541,ACC-G0079,DFP-BG-0079,10.173.148.93,success,2026-05-26T02:49:55,False
SES000422,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-26T04:38:17,False
SES000690,ACC-G0102,DFP-BG-0102,10.71.53.83,success,2026-05-26T06:03:19,False
SES001313,ACC-G0198,DFP-BG-0198,10.116.103.94,success,2026-05-26T06:36:33,False
SES001342,ACC-G0203,DFP-BG-0203,10.80.98.197,success,2026-05-26T08:10:39,False
SES001306,ACC-G0197,DFP-BG-0197,10.86.246.45,success,2026-05-26T08:12:22,False
SES001351,ACC-G0204,DFP-BG-0204,10.157.217.145,success,2026-05-26T08:29:49,False
SES001088,ACC-G0164,DFP-BG-0164,10.242.107.44,success,2026-05-26T09:13:05,False
SES000039,ACC-F005,DFP-BG-F005,10.173.107.79,success,2026-05-26T09:34:24,False
SES000836,ACC-G0125,DFP-BG-0125,10.146.115.52,success,2026-05-26T09:37:01,False
SES000725,ACC-G0108,DFP-BG-0108,10.137.253.53,success,2026-05-26T09:40:18,False
SES000653,ACC-G0096,DFP-BG-0096,10.70.112.22,success,2026-05-26T09:46:31,False
SES001224,ACC-G0184,DFP-BG-0184,10.216.205.6,success,2026-05-26T09:51:03,False
SES000555,ACC-G0081,DFP-BG-0081,10.66.225.94,success,2026-05-26T09:52:35,False
SES000826,ACC-G0124,DFP-BG-0124,10.165.118.252,success,2026-05-26T09:57:56,False
SES000666,ACC-G0098,DFP-BG-0098,10.165.219.203,success,2026-05-26T10:14:35,False
SES000377,ACC-G0051,DFP-BG-0051,10.4.51.111,success,2026-05-26T10:28:42,False
SES001038,ACC-G0157,DFP-BG-0157,10.212.10.4,success,2026-05-26T10:32:47,False
SES000312,ACC-G0040,DFP-BG-0040,10.131.17.22,success,2026-05-26T10:34:28,False
SES001444,ACC-R007,DFP-BG-R007,10.136.67.84,success,2026-05-26T11:03:50,False
SES001355,ACC-G0204,DFP-BG-0204,10.157.217.145,success,2026-05-26T11:35:35,False
SES000529,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-26T11:37:55,False
SES001229,ACC-G0185,DFP-BG-0185,10.191.242.56,success,2026-05-26T12:08:17,False
SES000568,ACC-G0083,DFP-BG-0083,10.240.74.164,success,2026-05-26T12:30:13,False
SES001013,ACC-G0153,DFP-BG-0153,10.58.177.179,success,2026-05-26T12:35:49,False
SES000755,ACC-G0112,DFP-BG-0112,10.220.184.53,success,2026-05-26T12:50:50,False
SES001065,ACC-G0160,DFP-BG-0160,10.255.160.246,success,2026-05-26T13:08:47,False
SES001028,ACC-G0156,DFP-BG-0156,10.10.52.129,success,2026-05-26T13:10:18,False
SES000300,ACC-G0038,DFP-BG-0038,10.195.140.162,success,2026-05-26T13:25:52,False
SES001409,ACC-P002,DFP-BG-P002,10.194.63.24,success,2026-05-26T13:30:16,False
SES000050,ACC-G0001,DFP-BG-0001,10.191.255.133,success,2026-05-26T14:02:13,False
SES000001,ACC-E001,DFP-BG-E001,10.210.119.222,success,2026-05-26T15:00:29,False
SES001049,ACC-G0158,DFP-BG-0158,10.125.195.5,success,2026-05-26T15:05:06,False
SES001322,ACC-G0199,DFP-BG-0199,10.32.67.134,success,2026-05-26T15:12:30,False
SES000161,ACC-G0019,DFP-BG-0019,10.147.12.59,success,2026-05-26T15:46:14,False
SES000247,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-26T15:55:14,False
SES001294,ACC-G0196,DFP-BG-0196,10.225.150.40,success,2026-05-26T16:09:38,False
SES001370,ACC-G0206,DFP-BG-0206,10.37.166.251,success,2026-05-26T16:47:20,False
SES001421,ACC-R003,DFP-BG-R003,10.80.214.45,success,2026-05-26T17:11:23,False
SES000692,ACC-G0102,DFP-BG-0102,10.71.53.83,success,2026-05-26T17:17:44,False
SES000652,ACC-G0096,DFP-BG-0096,10.70.112.22,success,2026-05-26T17:19:10,False
SES000301,ACC-G0039,DFP-BG-0039,10.10.201.143,success,2026-05-26T17:31:04,False
SES000865,ACC-G0130,DFP-BG-0130,10.220.244.78,success,2026-05-26T17:34:38,False
SES001168,ACC-G0175,DFP-BG-0175,10.153.101.244,success,2026-05-26T17:51:22,False
SES000007,ACC-E001,DFP-BG-E001,10.210.119.222,success,2026-05-26T18:57:36,False
SES000579,ACC-G0085,DFP-BG-0085,10.219.175.247,success,2026-05-26T19:12:04,False
SES000167,ACC-G0019,DFP-BG-0019,10.147.12.59,success,2026-05-26T20:15:32,False
SES000604,ACC-G0090,DFP-BG-0090,10.148.215.55,success,2026-05-26T20:26:58,False
SES000615,ACC-G0091,DFP-BG-0091,10.114.145.69,success,2026-05-26T20:27:08,False
SES001167,ACC-G0175,DFP-BG-0175,10.153.101.244,success,2026-05-26T21:05:19,False
SES000461,ACC-G0066,DFP-BG-0066,10.10.56.212,success,2026-05-26T21:50:06,False
SES000068,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-26T23:25:52,False
SES000762,ACC-G0114,DFP-BG-0114,10.232.20.56,success,2026-05-27T00:16:08,False
SES001184,ACC-G0177,DFP-BG-0177,10.204.167.230,success,2026-05-27T00:38:48,False
SES001207,ACC-G0181,DFP-BG-0181,10.250.235.94,success,2026-05-27T04:17:11,False
SES001110,ACC-G0167,DFP-BG-0167,10.48.188.235,success,2026-05-27T05:45:59,False
SES000657,ACC-G0097,DFP-BG-0097,10.221.228.109,success,2026-05-27T06:10:56,False
SES000466,ACC-G0067,DFP-BG-0067,10.173.43.52,success,2026-05-27T06:34:18,False
SES000574,ACC-G0084,DFP-BG-0084,10.90.42.37,success,2026-05-27T06:57:57,False
SES001190,ACC-G0179,DFP-BG-0179,10.83.203.175,success,2026-05-27T07:51:05,False
SES000284,ACC-G0036,DFP-BG-0036,10.83.70.114,success,2026-05-27T08:03:06,False
SES000463,ACC-G0067,DFP-BG-0067,10.173.43.52,success,2026-05-27T08:21:30,False
SES000360,ACC-G0049,DFP-BG-0049,10.115.89.20,success,2026-05-27T08:22:03,False
SES001002,ACC-G0152,DFP-BG-0152,10.120.178.124,success,2026-05-27T09:18:42,False
SES000996,ACC-G0150,DFP-BG-0150,10.141.232.162,success,2026-05-27T09:31:18,False
SES000132,ACC-G0014,DFP-BG-0014,10.17.110.114,success,2026-05-27T09:42:04,False
SES000229,ACC-G0029,DFP-BG-0029,10.211.96.1,success,2026-05-27T10:40:23,False
SES000077,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-27T11:14:26,False
SES001354,ACC-G0204,DFP-BG-0204,10.157.217.145,success,2026-05-27T11:20:27,False
SES001257,ACC-G0189,DFP-BG-0189,10.162.200.58,success,2026-05-27T11:29:41,False
SES000684,ACC-G0101,DFP-BG-0101,10.35.240.25,success,2026-05-27T11:39:06,False
SES000025,ACC-F002,DFP-BG-F002,10.83.53.117,success,2026-05-27T11:47:24,False
SES000808,ACC-G0121,DFP-BG-0121,10.102.243.123,success,2026-05-27T12:01:18,False
SES000378,ACC-G0051,DFP-BG-0051,10.4.51.111,success,2026-05-27T12:08:22,False
SES001098,ACC-G0165,DFP-BG-0165,10.225.217.171,success,2026-05-27T12:28:31,False
SES000954,ACC-G0144,DFP-BG-0144,10.240.51.33,success,2026-05-27T12:44:10,False
SES000508,ACC-G0075,DFP-BG-0075,10.88.82.3,success,2026-05-27T12:56:29,False
SES000981,ACC-G0149,DFP-BG-0149,10.104.144.242,success,2026-05-27T12:58:07,False
SES000204,ACC-G0025,DFP-BG-0025,10.203.157.2,success,2026-05-27T13:06:04,False
SES001073,ACC-G0162,DFP-BG-0162,10.69.84.135,success,2026-05-27T13:20:26,False
SES001095,ACC-G0165,DFP-BG-0165,10.225.217.171,success,2026-05-27T13:33:05,False
SES000611,ACC-G0091,DFP-BG-0091,10.114.145.69,success,2026-05-27T13:47:38,False
SES000363,ACC-G0049,DFP-BG-0049,10.115.89.20,success,2026-05-27T13:49:54,False
SES001035,ACC-G0157,DFP-BG-0157,10.212.10.4,success,2026-05-27T13:58:09,False
SES001377,ACC-G0207,DFP-BG-0207,10.239.116.118,success,2026-05-27T13:58:32,False
SES000760,ACC-G0114,DFP-BG-0114,10.232.20.56,success,2026-05-27T14:03:31,False
SES001052,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-27T14:14:03,False
SES001283,ACC-G0193,DFP-BG-0193,10.225.219.202,success,2026-05-27T14:50:07,False
SES000818,ACC-G0123,DFP-BG-0123,10.235.71.72,success,2026-05-27T15:24:30,False
SES000605,ACC-G0090,DFP-BG-0090,10.148.215.55,success,2026-05-27T15:50:47,False
SES001143,ACC-G0171,DFP-BG-0171,10.67.158.14,success,2026-05-27T15:53:10,False
SES001179,ACC-G0177,DFP-BG-0177,10.204.167.230,success,2026-05-27T15:55:27,False
SES000102,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-27T16:19:25,False
SES001129,ACC-G0170,DFP-BG-0170,10.60.174.120,success,2026-05-27T16:36:59,False
SES000856,ACC-G0128,DFP-BG-0128,10.134.15.9,success,2026-05-27T16:59:48,False
SES000303,ACC-G0039,DFP-BG-0039,10.10.201.143,success,2026-05-27T17:07:48,False
SES001010,ACC-G0153,DFP-BG-0153,10.58.177.179,success,2026-05-27T17:31:38,False
SES001309,ACC-G0197,DFP-BG-0197,10.86.246.45,success,2026-05-27T17:33:57,False
SES000800,ACC-G0120,DFP-BG-0120,10.247.94.210,success,2026-05-27T18:16:52,False
SES001280,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-27T18:49:02,False
SES000495,ACC-G0073,DFP-BG-0073,10.71.150.118,success,2026-05-27T18:59:58,False
SES000688,ACC-G0102,DFP-BG-0102,10.71.53.83,success,2026-05-27T19:00:59,False
SES000367,ACC-G0050,DFP-BG-0050,10.201.111.237,success,2026-05-27T19:59:29,False
SES001496,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,failure,2026-05-27T20:10:00,False
SES001497,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,failure,2026-05-27T20:15:00,False
SES001498,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,failure,2026-05-27T20:20:00,False
SES001499,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,failure,2026-05-27T20:25:00,False
SES001500,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,failure,2026-05-27T20:30:00,False
SES001460,ACC-R009,DFP-BG-R009,10.13.64.25,success,2026-05-27T20:32:12,False
SES001501,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,success,2026-05-27T20:41:00,False
SES001502,ACC-T001,DFP-F002-UNKNOWN,185.220.101.9,success,2026-05-27T20:55:00,True
SES000892,ACC-G0134,DFP-BG-0134,10.120.225.167,success,2026-05-27T21:03:17,False
SES000887,ACC-G0133,DFP-BG-0133,10.182.112.114,success,2026-05-27T22:14:19,False
SES001056,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-28T00:44:13,False
SES000530,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-28T05:10:09,False
SES000400,ACC-G0055,DFP-BG-0055,10.140.98.238,success,2026-05-28T06:26:33,False
SES000789,ACC-G0118,DFP-BG-0118,10.28.138.213,success,2026-05-28T06:47:37,False
SES000230,ACC-G0029,DFP-BG-0029,10.211.96.1,success,2026-05-28T06:51:47,False
SES000840,ACC-G0125,DFP-BG-0125,10.146.115.52,success,2026-05-28T07:11:43,False
SES000500,ACC-G0074,DFP-BG-0074,10.54.37.123,success,2026-05-28T08:09:23,False
SES001468,ACC-R011,DFP-BG-R011,10.85.191.41,success,2026-05-28T09:03:25,False
SES001172,ACC-G0175,DFP-BG-0175,10.153.101.244,success,2026-05-28T09:05:46,False
SES000582,ACC-G0086,DFP-BG-0086,10.165.162.4,success,2026-05-28T10:50:43,False
SES000071,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-28T11:14:46,False
SES000784,ACC-G0117,DFP-BG-0117,10.14.13.246,success,2026-05-28T11:25:42,False
SES000894,ACC-G0134,DFP-BG-0134,10.120.225.167,success,2026-05-28T11:28:02,False
SES000866,ACC-G0130,DFP-BG-0130,10.220.244.78,success,2026-05-28T11:43:47,False
SES000922,ACC-G0139,DFP-BG-0139,10.116.89.38,success,2026-05-28T11:45:02,False
SES001371,ACC-G0206,DFP-BG-0206,10.37.166.251,success,2026-05-28T11:49:28,False
SES001275,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-28T11:50:26,False
SES000633,ACC-G0094,DFP-BG-0094,10.56.235.238,success,2026-05-28T11:53:13,False
SES001081,ACC-G0162,DFP-BG-0162,10.69.84.135,success,2026-05-28T12:46:19,False
SES001192,ACC-G0179,DFP-BG-0179,10.83.203.175,success,2026-05-28T12:51:00,False
SES000164,ACC-G0019,DFP-BG-0019,10.147.12.59,success,2026-05-28T13:12:03,False
SES001331,ACC-G0201,DFP-BG-0201,10.208.138.127,success,2026-05-28T13:21:17,False
SES000851,ACC-G0127,DFP-BG-0127,10.11.114.211,success,2026-05-28T13:39:32,False
SES000709,ACC-G0105,DFP-BG-0105,10.103.204.49,success,2026-05-28T14:06:09,False
SES001436,ACC-R006,DFP-BG-R006,10.65.165.169,success,2026-05-28T14:08:14,False
SES000031,ACC-F004,DFP-BG-F004,10.101.145.45,success,2026-05-28T14:11:12,False
SES000143,ACC-G0016,DFP-BG-0016,10.188.22.18,success,2026-05-28T14:16:06,False
SES000075,ACC-G0005,DFP-BG-0005,10.239.236.88,success,2026-05-28T14:23:08,False
SES001066,ACC-G0160,DFP-BG-0160,10.255.160.246,success,2026-05-28T14:25:00,False
SES000893,ACC-G0134,DFP-BG-0134,10.120.225.167,success,2026-05-28T14:31:01,False
SES000397,ACC-G0054,DFP-BG-0054,10.58.134.180,success,2026-05-28T14:40:09,False
SES000551,ACC-G0081,DFP-BG-0081,10.66.225.94,success,2026-05-28T15:20:23,False
SES001112,ACC-G0168,DFP-BG-0168,10.251.88.122,success,2026-05-28T15:34:51,False
SES000669,ACC-G0099,DFP-BG-0099,10.33.197.73,success,2026-05-28T15:36:57,False
SES000445,ACC-G0063,DFP-BG-0063,10.143.90.66,success,2026-05-28T15:38:35,False
SES000683,ACC-G0101,DFP-BG-0101,10.35.240.25,success,2026-05-28T15:58:07,False
SES000447,ACC-G0064,DFP-BG-0064,10.105.226.57,success,2026-05-28T16:09:28,False
SES001237,ACC-G0186,DFP-BG-0186,10.166.113.17,success,2026-05-28T16:13:34,False
SES001403,ACC-P001,DFP-BG-P001,10.217.138.60,success,2026-05-28T16:24:03,False
SES000224,ACC-G0028,DFP-BG-0028,10.122.184.171,success,2026-05-28T16:46:53,False
SES000268,ACC-G0034,DFP-BG-0034,10.244.110.127,success,2026-05-28T16:51:14,False
SES001312,ACC-G0198,DFP-BG-0198,10.116.103.94,success,2026-05-28T16:55:05,False
SES000263,ACC-G0033,DFP-BG-0033,10.163.186.205,success,2026-05-28T17:44:02,False
